tipo,lat,lon,name,address,location
restaurant,40.4424437,-3.6384083,El Racó,NO STREET 9999,Madrid
restaurant,40.4423564,-3.6383442,Happiness,NO STREET 9999,Madrid
restaurant,40.4704992,-3.5803968,Comediante,NO STREET 9999,Madrid
restaurant,40.4696609,-3.5839888,La Escondida,NO STREET 9999,Madrid
restaurant,40.4739157,-3.5771564,La Plaza,NO STREET 9999,Madrid
restaurant,40.4723475,-3.5786174,Siena,NO STREET 9999,Madrid
restaurant,40.4710865,-3.5798455,Miravalles,NO STREET 9999,Madrid
restaurant,40.47223,-3.5821536,Al Tran Tran,NO STREET 9999,Madrid
restaurant,40.4382334,-3.6373154,Jota Cinco,NO STREET 9999,Madrid
restaurant,40.438217,-3.6373926,Mamma Juana,NO STREET 9999,Madrid
restaurant,40.4397488,-3.6364268,Grant's,NO STREET 9999,Madrid
restaurant,40.4375703,-3.6370092,Go,NO STREET 9999,Madrid
restaurant,40.443889,-3.6345377,Matsuri,Calle López de Aranda 38,Madrid
restaurant,40.4439935,-3.6344424,Unus,NO STREET 9999,Madrid
restaurant,40.4440493,-3.6343156,Carlos,NO STREET 9999,Madrid
restaurant,40.4441386,-3.6341149,El Ratito,NO STREET 9999,Madrid
restaurant,40.4445466,-3.6346069,Eu Mundo,NO STREET 9999,Madrid
restaurant,40.4448785,-3.635335,Casa Tampico,NO STREET 9999,Madrid
restaurant,40.5200258,-3.7812549,NO NAME,NO STREET 9999,Madrid
restaurant,40.5187667,-3.7754372,La Montaña,NO STREET 9999,Madrid
restaurant,40.5194084,-3.7767025,Mesón del Pardo,NO STREET 4,Madrid
restaurant,40.5059026,-3.6757441,La Pepa,Calle de San Juan de Ortega 68,Madrid
restaurant,40.5338431,-3.626626,La Mafia,Calle de Anabel Segura 11,Madrid
restaurant,40.4605707,-3.6872821,Alfredo's Barbacoa,Calle de Juan Hurtado de Mendoza 11,Madrid
restaurant,40.5060565,-3.6676655,La Taberna Andaluza,NO STREET 9999,Madrid
restaurant,40.4823061,-3.7014682,Los Montes de Galicia,NO STREET 9999,Madrid
restaurant,40.4740954,-3.7054024,Petiscos Galegos,Avenida de El Ferrol 25,Madrid
restaurant,40.4788109,-3.7134141,La Casa de Yu,NO STREET 9999,Madrid
restaurant,40.479773,-3.7085001,VIPS,NO STREET 9999,Madrid
restaurant,40.4793935,-3.7083499,TGI Friday's,NO STREET 9999,Madrid
restaurant,40.5090251,-3.6675001,La Nicoletta,NO STREET 9999,Madrid
restaurant,40.5100394,-3.6673737,Kobe,NO STREET 9999,Madrid
restaurant,40.5182775,-3.8987664,Kyoto,NO STREET 9999,Madrid
restaurant,40.5426589,-3.457506,La Flama,NO STREET 9999,Madrid
restaurant,40.4189239,-3.6890563,La Gamella,NO STREET 9999,Madrid
restaurant,40.3487048,-3.8493533,VIPS,NO STREET 9999,Madrid
restaurant,40.4958129,-3.6755645,El Rincón de las Tablas,NO STREET 9999,Madrid
restaurant,40.4512504,-3.5813898,Bar-Restaurante La Parada,NO STREET 9999,Madrid
restaurant,40.4512553,-3.5815503,Bar los Arcos,NO STREET 9999,Madrid
restaurant,40.4829998,-3.6940691,El Rosario,NO STREET 9999,Madrid
restaurant,40.4833027,-3.6958009,El Escondite Jamonal,NO STREET 9999,Madrid
restaurant,40.5302584,-3.6384537,Goiko Grill,NO STREET 9999,Madrid
restaurant,40.5059739,-3.6572587,El Oso,NO STREET 9999,Madrid
restaurant,40.3167699,-3.7328316,Las Ventas de Diego de Velázquez,Calle Ramón Rubial 6,Madrid
restaurant,40.5045383,-3.6748903,Ôven,NO STREET 9999,Madrid
restaurant,40.5059631,-3.6746957,La Lola,NO STREET 9999,Madrid
restaurant,40.4269232,-3.6894651,La Nicoletta,Paseo de la Castellana 4,Madrid
restaurant,40.504532,-3.6855922,El Barracón,Calle de Nuestra Señora de Valverde 191,Madrid
restaurant,40.4968493,-3.6665137,VIPS,NO STREET 9999,Madrid
restaurant,40.4969066,-3.6663936,Gino's,NO STREET 9999,Madrid
restaurant,40.4828907,-3.667816,Cafetería Globcafé,NO STREET 9999,Madrid
restaurant,40.4825647,-3.6705259,La Fragua Del Pinar,Calle de Caleruega 9999,Madrid
restaurant,40.4817015,-3.6659151,Ni Hao,Calle de Arturo Soria 335,Madrid
restaurant,40.4862506,-3.6655135,Restaurante La Tagliatela,Avenida de Manoteras 40,Madrid
restaurant,40.4230858,-3.6935468,La Castafiore,NO STREET 9999,Madrid
restaurant,40.4458464,-3.4631402,Todo Rico,NO STREET 9999,Madrid
restaurant,40.4708871,-3.583035,Finca Lucero Celebraciones,NO STREET 9999,Madrid
restaurant,40.4705945,-3.582929,Finca Lucero,NO STREET 9999,Madrid
restaurant,40.4708744,-3.5826133,El Porche,NO STREET 9999,Madrid
restaurant,40.4159664,-3.710711,Can Punyetes,NO STREET 9999,Madrid
restaurant,40.5322395,-3.6443392,Orale Compadre,Carretera de Fuencarral 1,Madrid
restaurant,40.4375239,-3.7931761,La Cumbre,NO STREET 9999,Madrid
restaurant,40.4164723,-3.6717472,Bar Restaurante El Paleto,Calle del Alcalde Sáinz de Baranda 50,Madrid
restaurant,40.4410287,-3.656597,Magaly,NO STREET 9999,Madrid
restaurant,40.4415091,-3.663289,L'Andecha,NO STREET 9999,Madrid
restaurant,40.4218419,-3.8408774,Restaurante Monte Alina,NO STREET 9999,Madrid
restaurant,40.4366702,-3.6419218,Miguelón,NO STREET 9999,Madrid
restaurant,40.4367695,-3.6437704,Mesón Tinajas,NO STREET 9999,Madrid
restaurant,40.4366606,-3.6436812,Los Parros,NO STREET 9999,Madrid
restaurant,40.4376751,-3.6443448,El Cafetín del Barrio,NO STREET 9999,Madrid
restaurant,40.4226068,-3.6932565,Sake Dining Himawari,NO STREET 9999,Madrid
restaurant,40.4304667,-3.6834992,Vips,NO STREET 9999,Madrid
restaurant,40.4300331,-3.8101422,Barbacoa Koreana,NO STREET 9999,Madrid
restaurant,40.438892,-3.6632499,Bruselas,NO STREET 9999,Madrid
restaurant,40.4605477,-3.6868119,El olvido,NO STREET 9999,Madrid
restaurant,40.4317789,-3.702372,Trattoria Limbara,Calle de Olid 6,Madrid
restaurant,40.4952889,-3.8776121,Erazo,NO STREET 9999,Madrid
restaurant,40.4127339,-3.7017235,Casa Patas,NO STREET 9999,Madrid
restaurant,40.4184768,-3.8308025,Restaurante Córdoba,NO STREET 9999,Madrid
restaurant,40.4551315,-3.6705485,Casa de Córdoba,NO STREET 9999,Madrid
restaurant,40.4526225,-3.7004621,Naomí,NO STREET 9999,Madrid
restaurant,40.492169,-3.8779408,Caserola,NO STREET 9999,Madrid
restaurant,40.4521239,-3.4723221,Nueva Estrella,NO STREET 9999,Madrid
restaurant,40.4564814,-3.475001,Nará,NO STREET 9999,Madrid
restaurant,40.5091194,-3.6926415,La Barquita,NO STREET 9999,Madrid
restaurant,40.5043246,-3.7069933,El Peregrino,Avenida del Monasterio de El Escorial 24,Madrid
restaurant,40.5261547,-3.655565,El Pilar,NO STREET 9999,Madrid
restaurant,40.5262446,-3.6554468,El Guerrero,NO STREET 9999,Madrid
restaurant,40.5265044,-3.6551179,El Aprendiz de S.,NO STREET 9999,Madrid
restaurant,40.4548553,-3.67212,Asador Lekeitio,NO STREET 9999,Madrid
restaurant,40.4457819,-3.6855307,Mayte Commodore,NO STREET 9999,Madrid
restaurant,40.5113157,-3.6711103,Royal Thai,NO STREET 9999,Madrid
restaurant,40.4264788,-3.70103,Ninja Ramen,Calle de Barceló 1,Madrid
restaurant,40.4548737,-3.8743421,VIPS,NO STREET 9999,Madrid
restaurant,40.4549153,-3.8741978,Gino's,NO STREET 9999,Madrid
restaurant,40.4052724,-3.5179956,Palacio del Negralejo,NO STREET 9999,Madrid
restaurant,40.2906256,-3.7585722,La Taberna de Pernales,NO STREET 9999,Madrid
restaurant,40.4791886,-3.5813703,Ría del Sella,NO STREET 9999,Madrid
restaurant,40.4452944,-3.4839478,Asturias III,NO STREET 9999,Madrid
restaurant,40.3478745,-3.6938322,Gainza,NO STREET 9999,Madrid
restaurant,40.3492857,-3.6997727,Peña Francia,"Alcocer, 23 9999",Madrid
restaurant,40.348488,-3.7018541,El Asador de Enrique,NO STREET 9999,Madrid
restaurant,40.4511971,-3.5833598,Restaurante Los Amigos,NO STREET 9999,Madrid
restaurant,40.4514584,-3.5818492,Restaurante Casa Luis,NO STREET 9999,Madrid
restaurant,40.4828587,-3.6704199,Pepe's Mesón Restaurante,NO STREET 9999,Madrid
restaurant,40.4158435,-3.702398,La Negra Tomasa,NO STREET 9999,Madrid
restaurant,40.4753341,-3.8720987,Mood - Grupo Vips,NO STREET 9999,Madrid
restaurant,40.4833104,-3.6676942,La Parrilla Del Pinar,Calle de Caleruega 85,Madrid
restaurant,40.4472205,-3.7030843,NO NAME,NO STREET 9999,Madrid
restaurant,40.5269009,-3.6509007,El mercado de Alcobendas,NO STREET 9999,Madrid
restaurant,40.4815783,-3.396781,VIPS,NO STREET 9999,Madrid
restaurant,40.4818007,-3.3961612,Gino's,NO STREET 9999,Madrid
restaurant,40.4473368,-3.4808456,WOK Parrilla,NO STREET 9999,Madrid
restaurant,40.3548451,-3.6995041,Gallardo,NO STREET 9999,Madrid
restaurant,40.3543029,-3.6986993,Casa Conel,NO STREET 9999,Madrid
restaurant,40.3506214,-3.7044437,Renato,NO STREET 9999,Madrid
restaurant,40.4055876,-3.8881823,Nuevo Mundo,NO STREET 9999,Madrid
restaurant,40.4050274,-3.8954814,Seng,NO STREET 9999,Madrid
restaurant,40.4163433,-3.7056737,Museo del Jamón,NO STREET 9999,Madrid
restaurant,40.4141745,-3.707981,Botín,Calle de Cuchilleros 17,Madrid
restaurant,40.4144651,-3.7079513,La Taberna de la Daniela,Calle de Cuchilleros 9,Madrid
restaurant,40.4148583,-3.7081461,Las Cuevas de Luis Candelas,Calle de los Cuchilleros 1,Madrid
restaurant,40.4595156,-3.4636555,Don José,Avenida de la Constitución 173,Madrid
restaurant,40.5163,-3.8985666,Kilómetros de pizza,NO STREET 9999,Madrid
restaurant,40.4850021,-3.3899962,Quemada,NO STREET 9999,Madrid
restaurant,40.4470868,-3.4610246,Asturias II,NO STREET 9999,Madrid
restaurant,40.4616328,-3.4587143,Chacabuco,Calle Londres 66,Madrid
restaurant,40.4514157,-3.4582738,Los Amigos,NO STREET 9999,Madrid
restaurant,40.4495184,-3.4613573,El Charro,NO STREET 9999,Madrid
restaurant,40.4496912,-3.4555966,El Caserón,Calle del Hierro 73,Madrid
restaurant,40.4522434,-3.4665481,New Huapango,NO STREET 9999,Madrid
restaurant,40.4522123,-3.4667253,El Reclamo,NO STREET 9999,Madrid
restaurant,40.4326439,-3.7041368,Erre que Erre,Calle de Fuencarral 145,Madrid
restaurant,40.4349308,-3.7133349,Nájera,Calle de Guzmán el Bueno 55,Madrid
restaurant,40.4205502,-3.6783029,Bar Restaurante Emaus,Calle del Doctor Castelo 9,Madrid
restaurant,40.4514599,-3.678433,Fass,NO STREET 9999,Madrid
restaurant,40.4511924,-3.6769244,Rocky,NO STREET 9999,Madrid
restaurant,40.4512149,-3.6772063,La Tragantía,Calle del Príncipe de Vergara 210,Madrid
restaurant,40.4493577,-3.6775549,La Ancha,NO STREET 9999,Madrid
restaurant,40.5087682,-3.667127,La Vaca Picada,NO STREET 9999,Madrid
restaurant,40.5077141,-3.667902,Kilómetros de pizza,Calle de Palas de Rey 36,Madrid
restaurant,40.4233171,-3.702338,NO NAME,Calle del Barco 45,Madrid
restaurant,40.4696892,-3.5857412,MeatLand,NO STREET 9999,Madrid
restaurant,40.4697035,-3.5875248,El Liberal,NO STREET 9999,Madrid
restaurant,40.4701097,-3.5833353,La Estrella de Oriente,NO STREET 9999,Madrid
restaurant,40.4724643,-3.6506245,Lobato,NO STREET 9999,Madrid
restaurant,40.462182,-3.6701079,Popa,Calle de Santa María Magdalena 14,Madrid
restaurant,40.5111716,-3.6714025,La Mano de Pablo,NO STREET 9999,Madrid
restaurant,40.5119108,-3.6702707,Beefcious,Paseo de la Tierra de Melide 42,Madrid
restaurant,40.5115941,-3.6696293,La Mezza,NO STREET 9999,Madrid
restaurant,40.5289203,-3.6935078,El Mesón de Fuencarral,NO STREET 9999,Madrid
restaurant,40.4861319,-3.6660539,100 Montaditos,Avenida de Manoteras 40,Madrid
restaurant,40.4864162,-3.6662334,Foster's Hollywood,Avenida de Manoteras 40,Madrid
restaurant,40.4882786,-3.6887416,NO NAME,NO STREET 9999,Madrid
restaurant,40.4347469,-3.6682597,Los Montes de Galicia,NO STREET 9999,Madrid
restaurant,40.5081459,-3.6685366,La barra de Pelotari,Calle de Palas de Rey 38,Madrid
restaurant,40.5314452,-3.4825884,El Timón,NO STREET 9999,Madrid
restaurant,40.5309852,-3.4822185,Restaurante Ajalvir,NO STREET 9999,Madrid
restaurant,40.410113,-3.8811275,De Brasa y Puchero,NO STREET 9999,Madrid
restaurant,40.40952,-3.8802177,El Rincón del Bierzo,NO STREET 9999,Madrid
restaurant,40.4241504,-3.7249779,El Vergel,Paseo de la Florida 53,Madrid
restaurant,40.4232064,-3.7231611,El Urogallo,Paseo de la Florida 16,Madrid
restaurant,40.415621,-3.6989812,El Inti de Oro,NO STREET 9999,Madrid
restaurant,40.4164715,-3.6991796,El Subastero de Málaga,NO STREET 9999,Madrid
restaurant,40.4166035,-3.7010637,Restaurante La Catedral,Carrera de San Jerónimo 16,Madrid
restaurant,40.4160137,-3.6989734,Artemisa,NO STREET 9999,Madrid
restaurant,40.4151898,-3.6992792,El Tronco,Calle de Manuel Fernández y González 15,Madrid
restaurant,40.4095795,-3.7023086,Anarkoli,Calle de Lavapiés 46,Madrid
restaurant,40.4081199,-3.6980857,Achuri,NO STREET 9999,Madrid
restaurant,40.4144723,-3.7002686,Miau,NO STREET 9999,Madrid
restaurant,40.4089551,-3.6996903,La Buga del Lobo,Calle de Argumosa 11,Madrid
restaurant,40.4002198,-3.7494203,Yin He,NO STREET 9999,Madrid
restaurant,40.4011609,-3.7518806,El Pinar,NO STREET 9999,Madrid
restaurant,40.4005868,-3.7548689,El Mercado de Montiz,Calle de Sepúlveda 216,Madrid
restaurant,40.4247359,-3.7157793,La Malquerida,Calle de Ferraz 20,Madrid
restaurant,40.4251064,-3.7138463,Cáscaras,NO STREET 9999,Madrid
restaurant,40.4251996,-3.7143276,New Bistró,NO STREET 9999,Madrid
restaurant,40.4241644,-3.7132366,L'Art Créperie,Calle de Martín de los Heros 9999,Madrid
restaurant,40.413651,-3.7247707,Sabores patagónicos,Glorieta del Puente de Segovia 1,Madrid
restaurant,40.4136377,-3.7243418,La Fogata,NO STREET 9999,Madrid
restaurant,40.4205148,-3.7209324,Horno Santa María,NO STREET 9999,Madrid
restaurant,40.4206062,-3.7209429,Florida Norte,NO STREET 9999,Madrid
restaurant,40.4218307,-3.7136481,Duduá Palacio,Cuesta de San Vicente 2,Madrid
restaurant,40.4533088,-3.4734957,Noor,Carretera de Loeches 32,Madrid
restaurant,40.4529285,-3.4730245,Buitre,NO STREET 9999,Madrid
restaurant,40.4524153,-3.4725875,El Coto,NO STREET 9999,Madrid
restaurant,40.4512449,-3.4730235,America's Burger & Coffee,NO STREET 9999,Madrid
restaurant,40.4811517,-3.6630561,Epoca de Esteban,NO STREET 9999,Madrid
restaurant,40.5031735,-3.4799438,La Romería,NO STREET 9999,Madrid
restaurant,40.461507,-3.5917798,Il Duomo Di Firence,NO STREET 9999,Madrid
restaurant,40.4649008,-3.5867715,Restaurante Bar Merendero Madrid,NO STREET 9999,Madrid
restaurant,40.4358615,-3.6723777,Sagar,Calle de Alonso de Heredia 22,Madrid
restaurant,40.4515032,-3.4720662,Mesón Los Charros,NO STREET 9999,Madrid
restaurant,40.4595155,-3.692679,Sumo,Calle de Sor Ángela de la Cruz 8,Madrid
restaurant,40.4086291,-3.8802351,Il Portone,Carretera de Majadahonda 44,Madrid
restaurant,40.4060991,-3.6981652,"Restaurante ""El Cartel""",NO STREET 9999,Madrid
restaurant,40.4062869,-3.4249905,Complejo Cervantes,NO STREET 9999,Madrid
restaurant,40.4829415,-3.6710764,Sake,NO STREET 9999,Madrid
restaurant,40.43983,-3.7292158,Bokado,Avenida Juan de Herrera 2,Madrid
restaurant,40.3034009,-3.841502,NO NAME,NO STREET 9999,Madrid
restaurant,40.4114722,-3.7183105,Sushicome,Ronda de Segovia 2,Madrid
restaurant,40.3818514,-3.6325917,Cervecería-Cafetería La Villa,Calle del Cocherón de la Villa 3,Madrid
restaurant,40.385965,-3.73786,NO NAME,NO STREET 9999,Madrid
restaurant,40.386672,-3.7398661,La Bámbola,NO STREET 9999,Madrid
restaurant,40.3853158,-3.7372966,El Bloque de Ávila,NO STREET 9999,Madrid
restaurant,40.3867493,-3.7397873,Parrilla Santa Cruz,NO STREET 9999,Madrid
restaurant,40.3858425,-3.7398683,El Secreto de Dora,NO STREET 9999,Madrid
restaurant,40.4508807,-3.470851,La Ruta del Pescador,Carretera de Loeches 27,Madrid
restaurant,40.5110892,-3.6692687,Casa Corrochano,NO STREET 9999,Madrid
restaurant,40.481014,-3.6658193,El Rincón del Pinar,Calle de Arturo Soria 334,Madrid
restaurant,40.4872627,-3.6647503,Delisco,NO STREET 9999,Madrid
restaurant,40.4521123,-3.6676676,Casa Antonio Cortijo De Camas‎,Avenida de Alfonso XIII 37,Madrid
restaurant,40.4485857,-3.6669634,Gran Vuelo,NO STREET 9999,Madrid
restaurant,40.4456149,-3.6684007,VIPS,NO STREET 9999,Madrid
restaurant,40.4469445,-3.6667624,Fragola,NO STREET 9999,Madrid
restaurant,40.415143,-3.6992261,El Lacón,Calle de Manuel Fernández y González 8,Madrid
restaurant,40.4160304,-3.6987327,Hylogui,Calle de Ventura de la Vega 3,Madrid
restaurant,40.4784167,-3.3714581,Restaurant Bar Guiñol,NO STREET 9999,Madrid
restaurant,40.479323,-3.3704414,Fogon de amos,NO STREET 9999,Madrid
restaurant,40.4250441,-3.6540389,La Fornia,NO STREET 9999,Madrid
restaurant,40.4236154,-3.6795111,Vai-Vén,Calle de Jorge Juan 55,Madrid
restaurant,40.415043,-3.7065602,Los Galayos,Calle Botoneras 5,Madrid
restaurant,40.403137,-3.7378917,Cuña Verde,NO STREET 9999,Madrid
restaurant,40.457778,-3.4751662,Asiático Yin,NO STREET 9999,Madrid
restaurant,40.3982016,-3.4876035,Totem,NO STREET 9999,Madrid
restaurant,40.3891152,-3.4840415,Lisar,NO STREET 9999,Madrid
restaurant,40.3887557,-3.4840415,El Cazador,NO STREET 9999,Madrid
restaurant,40.3866555,-3.4888802,3R,NO STREET 9999,Madrid
restaurant,40.4767397,-3.4793501,Ribs,NO STREET 9999,Madrid
restaurant,40.4765225,-3.4788477,Foster's Hollywood,NO STREET 9999,Madrid
restaurant,40.443237,-3.4617837,Rías Baixas,NO STREET 9999,Madrid
restaurant,40.4429991,-3.4616202,Las Conchas,NO STREET 9999,Madrid
restaurant,40.4596382,-3.6945201,Vips,Calle de Orense 79,Madrid
restaurant,40.4516488,-3.4733883,The Irish Abbey,NO STREET 9999,Madrid
restaurant,40.4189929,-3.7077919,Musashi,Calle de las Conchas 4,Madrid
restaurant,40.4189106,-3.7074573,Casa Parrondo,Calle de los Trujillos 9,Madrid
restaurant,40.4197145,-3.7088476,A Coruña,Cuesta de Santo Domingo 9999,Madrid
restaurant,40.4229516,-3.7087534,Da Nicola,Plaza de los Mostenses 11,Madrid
restaurant,40.4568582,-3.4740142,Camino Real,Avenida de la Constitución 86,Madrid
restaurant,40.4468588,-3.4606746,El Bosque,NO STREET 9999,Madrid
restaurant,40.4442561,-3.4602221,Asturias I,NO STREET 9999,Madrid
restaurant,40.4770106,-3.4787568,TGB The Good Burger,NO STREET 9999,Madrid
restaurant,40.4656814,-3.5871044,Os Ferreiros,NO STREET 9999,Madrid
restaurant,40.324248,-3.6515286,NO NAME,NO STREET 9999,Madrid
restaurant,40.4576929,-3.471993,Yang,NO STREET 9999,Madrid
restaurant,40.408608,-3.6928819,El Brillante,Plaza del Emperador Carlos V 8,Madrid
restaurant,40.4514073,-3.4722497,Reverxo Gastrobar,NO STREET 9999,Madrid
restaurant,40.3718936,-3.6184746,Fuente de Canalejas,NO STREET 9999,Madrid
restaurant,40.4003889,-3.686867,Trujillo,NO STREET 9999,Madrid
restaurant,40.4004467,-3.6879754,Ginos,NO STREET 9999,Madrid
restaurant,40.4006752,-3.6882135,De Celso,NO STREET 9999,Madrid
restaurant,40.4012913,-3.6881593,Prudencio,NO STREET 9999,Madrid
restaurant,40.4010421,-3.6879258,NO NAME,NO STREET 9999,Madrid
restaurant,40.4014836,-3.6883969,Restaurante Chino,NO STREET 9999,Madrid
restaurant,40.3503257,-3.8475015,TGI Friday's,NO STREET 9999,Madrid
restaurant,40.3501987,-3.8474245,La Tagliatella,NO STREET 9999,Madrid
restaurant,40.3490196,-3.8474329,WOK Dinastía,NO STREET 9999,Madrid
restaurant,40.3487702,-3.8492246,Ginos,NO STREET 9999,Madrid
restaurant,40.4461758,-3.6955109,La Meka de la Baguette,NO STREET 9999,Madrid
restaurant,40.4501254,-3.6879424,VIPS,NO STREET 9999,Madrid
restaurant,40.4289273,-3.7096019,Tiradito,Calle del Conde Duque 13,Madrid
restaurant,40.401209,-3.6868605,NO NAME,NO STREET 9999,Madrid
restaurant,40.4533377,-3.4667562,Miguel Ángel,NO STREET 9999,Madrid
